article_id,title,lunar_date,text_kor,text_han
kla_10101101_002,내관 박간과 의원 유지번에게 상을 내리다,1545-01-01L1,"전교하였다. "" 경원 대군(慶原大君) 이 부스럼을 앓을 때에 시중든 내관(內官) 박간(朴幹) 에게 말 1필을 주고 의원(醫員) 유지번(柳之蕃) 에게는 특별히 한 자급을 올려 주라.""","○傳曰: ""<index num=""0852743_0"" ref=""M_0045847"" sort=""K"" type=""이름"">慶原大君</index>瘡疹侍護, 內官<index num=""0852744_0"" ref=""M_0046729"" sort=""K"" type=""이름"">朴幹</index>, 給馬一匹, 醫員<index num=""0852745_0"" ref=""M_0003726"" sort=""K"" type=""이름"">柳之蕃</index>, 特加一資。"" "
kla_10101128_002,정원이 산릉 행차 등에 대해 아뢰다,1545-01-28L1,"정원이, 문밖에서 지송하고 산릉에 친행하고 걸어서 따라가는 일 등이 옳지 않다는 것을 아뢰었으나 따르지 않았다.","○政院啓不可門外祗送、躬詣山陵及步從等事, 不從。 "
kla_10102005_001,동궁으로 이어하다,1545-02-05L0,상이 여소(廬所)에서 동궁(東宮)으로 이어(移御)하였다.,"○戊戌/上自廬所, 移御東宮。 "
kla_10101112_003,간원이 유지번의 일을 아뢰다,1545-01-12L1,"간원이 유지번 의 일을 아뢰고, 또 아뢰기를, ""근일 상의 옥체가 미령하시어 일을 아뢰기가 미안하므로 우선 정계합니다."" 하니, 답하기를, ""개정할 수 없다는 것을 이미 다 일렀다."" 하였다.","○諫院啓<index num=""0852828_0"" ref=""M_0003726"" sort=""K"" type=""이름"">柳之蕃</index>事, 且曰: ""近日上體未寧, 啓事未安, 故姑停矣。"" 答曰: ""不可改正事, 已盡言之。"" "
kla_10101113_001,낮과 저녁 상식을 올리고 석전을 지내다,1545-01-13L1,상이 낮과 저녁 상식을 올리고 석전을 지냈다.,○丙子/上行晝夕上食及夕奠。 
kla_10101113_002,우의정 성세창이 세 번 사직하다,1545-01-13L1,우의정 성세창 이 세 번 사직하였으나 윤허하지 않고 술을 내렸다.,"○右議政<index num=""0852829_0"" ref=""M_0002891"" sort=""K"" type=""이름"">成世昌</index>辭職至三, 不允, 仍宣醞。 "
kla_10101113_003,간원이 유지번의 일을 아뢰다,1545-01-13L1,간원이 전의 일을 아뢰었으나 윤허하지 않았다.,"○諫院啓前事, 不允。 "
kla_10101114_001,낮과 저녁 상식을 올리고 석전을 지내다,1545-01-14L1,상이 낮과 저녁 상식을 올리고 석전을 지냇다.,○丁丑/上行晝夕上食及夕奠。 
kla_10101114_002,간원이 전의 일을 아뢰다,1545-01-14L1,간원이 전의 일을 아뢰었으나 윤허하지 않았다.,"○諫院啓前事, 不允。 "
kla_10101115_001,망전을 지내다,1545-01-15L1,큰 바람이 불었다. 상이 의식대로 망전(望奠)을 지냈다.,○戊寅/大風。 上行望奠如儀。 
kla_10101010_004,밤에 검은 기운이 뻗치다,1545-01-10L0,밤에 구름 같은 흑기(黑氣)가 동서로 가로질러 뻗쳐 있었다.,"○夜, 黑氣如雲, 橫亘東西。 "
kla_10101124_002,대간이 능호·전호를 고칠 것을 아뢰다,1545-01-24L1,"대간이 능(陵)과 전(殿)의 호를 고치는 일을 아뢰니, 아뢴 대로 윤허하였다.","○臺諫啓陵殿改號事, 依允。 "
kla_10101011_001,조석전을 지내고 상식을 올리다,1545-01-11L0,상이 조석전을 지내고 상식을 올렸다.,"○乙巳/上行朝、夕奠, 上食。 "
kla_10101125_006,태백이 낮에 나타나다,1545-01-25L1,태백이 주현하였다.,○太白書見。 
kla_10101115_002,간원이 전의 일을 아뢰다,1545-01-15L1,간원이 전의 일을 아뢰었으나 윤허하지 않았다.,"○諫院啓前事, 不允。 "
kla_10106027_001,상의 병환이 위독하다,1545-06-27L0,상의 병환이 위독하였다.,○戊午/上疾大漸。 
kla_10101123_004,정원을 사헌부 집의로 삼다,1545-01-23L1, 정원(鄭源) 을 사헌부 집의로 삼았다.,"○以<index num=""0852935_0"" ref=""M_0054397"" sort=""K"" type=""이름"">鄭源</index>爲司憲府執義。 "
kla_10101123_001,낮과 저녁 상식을 올리고 석전을 지내다,1545-01-23L1,상이 낮과 저녁 상식을 올리고 석전을 지냈다.,○丙戌/上行晝夕上食夕奠。 
kla_10101123_003,대간이 능호·전호를 고칠 것을 청하다,1545-01-23L1,"대간이 아뢰기를, ""낮은 것을 높은 데에 원용하지 않는 것은 만고에 떳떳한 도리이므로 해와 달처럼 밝은 것이어서 미묘하여 알기 어려운 일이 아닌데, 대신 등이 구차하고 간략한 데에 편안하여 반드시 일마다 예에 맞게 할 필요가 없다 하면서 이미 정한 의논을 고치기를 꺼리니, 자기 생각을 버리고 남의 의견을 따른다는 논에 어긋납니다. 위에서는 학문이 고명하시니 경중과 존비 사이를 반드시 털끝만한 것까지도 분별하실 것인데 어찌 대왕이 후비(后妃)의 능호(陵號)를 그대로 따르는 것이 옳지 않은 줄 모르시겠습니까. 그런데도 대신의 의논에 끌려 예에 따라 결단하지 않으시니 신들은 서운함을 견딜 수 없습니다. 능과 전의 호를 빨리 고치소서."" 하고, 헌부가 또 아뢰기를, "" 《오례의(五禮儀)》 의주(儀註)에 ‘각도(各道)의 대소 사신(大小使臣) 및 외관(外官)의 공복은 백관의 공복과 같다.’ 하였고, 세종 때의 예조의 계목(啓目)에 ‘ 태종(太宗) 의 상제(喪制) 삼년 안에는 각품(各品)에 제수된 뒤에 사은(謝恩)할 때에는 백의(白衣)·오사모(烏紗帽)·흑각대(黑角帶)를 쓰고 각도의  관찰사(觀察使)·절제사(節制使)· 수령(守令)이 배전(拜箋)할 때와 대소 수령이 명을 맞이할 때에도 이와 같이 한다.’ 하였는데, 이미 그대로 윤허하셨습니다. 이제 예조의 사목(事目)에 고쳐 부표(付標)한 데에 ‘국상(國喪)의 졸곡(卒哭) 뒤 삼년 안에는 탄일(誕日)·정조(正朝)·동지(冬至) 및 모든 하례(賀禮)와 각도에서 교서(敎書)를 맞이하거나 배전(拜箋)·수전(受箋)할 때에 모두 길복(吉服)을 쓴다.’ 한 것은 예문(禮文)에 맞지 않으니, 《오례의》 의주와 세종 때의 전교에 따라 사목을 고치소서. 예문에는 ‘상관(喪冠)·상복(喪服)은 다 베[布]를 쓴다.’ 하였는데, 이제 의득(議得)할 때에는 ‘베로 겉을 싸거나 풀로 만든 것도 다 무방하다.’ 하였습니다. 요즈음 습속이 사치하여 상례(喪禮)를 모르므로 상복까지도 다 고운 것을 숭상하는데 이 의논이 한번 나오면 도하(都下)에서 서로 다투어 백초립(白草笠)을 만들 것이니 매우 불미스러운 일입니다. 백초립은 예전(禮典)에 실려 있지 않은 것이니 일체 금단하소서."" 하고, 간원이 또 아뢰기를, ""대왕의 발인 때의 반차(班次)에는 궁인(宮人) 20인이라고만 하고 빈(嬪)과 숙용(淑容)에 대해서는 말하지 않았으며 성종 대왕 의 발인 때의 의궤(儀軌)에는 궁녀만을 말하였으니, 존귀한 명부(命婦) 167) 는 들지 않았음을 알 수 있습니다. 이제 빈과 숙용이 모두 수반(隨班)하게 되면 의례(儀禮)의 제도에 어긋날 뿐더러, 존귀한 내명부(內命婦)가 야차(野次)에 오래 머무르는 것은 지극히 미안하고 지공(支供)하는 폐단도 적지 않을 것입니다. 정은 그지없더라도 예를 어길 수는 없으니 빈과 숙용은 수반하지 말게 하소서."" 하니, 답하기를, ""내가 어찌 능과 전의 호에 관한 일이 과연 논한 바와 같은 줄 모르겠는가. 선조 때의 성주(聖主)들께서 효성이 모자란 것이 아닌데도 여러 조에서 구호(舊號)를 그대로 따랐고, 당초 대신이 의논하여 정할 때에도 전례에 따라 아뢰었으므로 그대로 따른 것이다. 어제 다시 의논할 적에도 또한 범연하게 헤아려 그대로 정한 것이 아니다. 이것은 재상의 의논을 따랐을 뿐더러 전부터 여러 조정이 이와 같이 하였으니 이제 고칠 것 없다. 국상의 졸곡 뒤 삼년 안의 상제에 대해 예조가 사목을 마련하고 단자(單子)를 대내로 들였는데, 내 생각에도 미안하게 여겨지나 서두를 일이 아니므로 머물러 두었었다. 이제 논한 바가 지극히 마땅하니 아뢴 대로 하라. 동지·정조 및 대전 탄일(大殿誕日)의 전문(箋文)을 삼년 안에는 모두 봉진(封進)하지 말게 하였는데 이 내용을 정원도 알고 있으라. 백초립은 금지하라. 빈과 숙용이 수반하는 일은 세조 때부터 있었으니 윤허하지 않는다."" 하였다.","○臺諫啓曰: ""卑不援尊, 萬古常道, 昭如日月, 非微眇難知之事, 大臣等安於苟簡, 不必事事合禮, 憚改已定之論, 有異捨己從人之意。 自上學問高明, 輕重尊卑之間, 必辨析毫釐, 豈不知大王冒襲后妃陵號之不可? 牽於大臣之議, 不以禮斷之, 臣等不勝缺望。 請速改陵殿之號。"" 憲府又啓曰: ""<index num=""0852928_0"" type=""서명"">《五禮儀》</index>註云: ‘各道大小使臣及外官服, 與百官服同。’ <index num=""0852929_0"" ref=""M_0032471"" sort=""K"" type=""이름"">世宗</index>朝禮曹啓目: ‘<index num=""0852930_0"" ref=""M_0034056"" sort=""K"" type=""이름"">太宗</index>喪制三年內, 各品除授後謝恩, 用白衣、烏紗帽、黑角帶; 各道觀察使、節制使、守令陪箋時, 及大小守令迎命時, 亦如之。’ 已依允。 今者禮曹事目改付標內, 國喪卒哭後三年內, 誕日正至及凡干賀禮, 各道迎敎書拜箋、受箋, 竝用吉服, 不合於禮文, 請依<index num=""0852931_0"" type=""서명"">《五禮儀》</index>註及<index num=""0852932_0"" ref=""M_0032471"" sort=""K"" type=""이름"">世宗</index>朝傳敎, 改事目。 禮文內喪冠、喪服, 皆用布, 今者議得時, 布裹草造, 皆無妨云。 近者習俗奢侈, 不知喪禮, 雖喪服, 皆以精細爲尙, 此議一出, 都下競造白草笠, 至爲不美。 白草笠, 不載禮典, 請一切禁斷。"" 諫院又啓曰: ""大王發引時班次內, 只稱宮人二十, 不言嬪及淑容。 <index num=""0852933_0"" ref=""M_0000328"" sort=""K"" type=""이름"">成宗大王</index>發引儀軌內, 只言宮女, 其無命婦之尊貴者, 可知。 今者嬪及淑容, 竝皆隨班, 非徒失儀禮之制, 以內命婦之尊, 久留野次, 至爲未安, 其供頓之弊, 亦爲不貲。 情雖無窮, 不可違禮, 嬪及淑容, 請勿隨班。"" 答曰: ""予豈不知陵殿號之事, 果如所論乎? 先朝聖主孝誠, 不爲不足, 累朝因循舊號, 當初大臣議定之時, 據例以啓, 故從之。 昨日更議, 亦非偶然計而仍定。 此非徒從宰相之論, 自前累朝如此, 今不須改。 國喪卒哭三年內, 禮曹喪制事目單子入內, 予意亦以爲未安, 而非汲汲之事, 故留之矣。 今所論至當, 如啓。 正至及大殿誕日箋文, 三年內, 幷勿封進, 此意, 政院亦知之。 白草笠, 禁之可也。 嬪、淑容隨班, 自<index num=""0852934_0"" ref=""M_0047665"" sort=""K"" type=""이름"">世祖</index>朝有之, 不允。"" "
kla_10101124_001,낮과 저녁 상식을 올리고 석전을 지내다,1545-01-24L1,상이 낮과 저녁 상식을 올리고 석전을 지냈다.,○丁亥/上行晝夕上食夕奠。 
kla_10101012_002,대간이 홍언필의 일을 아뢰다,1545-01-12L0,대간이 합사하여 홍언필 의 일을 두 번 아뢰었으나 윤허하지 않았다.,"○臺諫合司, 將<index num=""0852395_0"" ref=""M_0006619"" sort=""K"" type=""이름"">洪彦弼</index>事再啓, 不允。 "
kla_10106001_002,상이 환궁하다,1545-06-01L0,상이 환궁하였다.,○上還宮。 
kla_10102008_001,정부가 우제와 졸곡을 친행하지 말 것을 아뢰다,1545-02-08L0,"정부가 아뢰기를, ""듣건대 성체가 날로 수척해 가고 맥도가 날로 잘못되어 가시니 지금 고치지 않으면 큰 증세가 생기게 될 것입니다. 아들로서 부모가 살았을 때에 섬기고 죽었을 때에 장사하는 데에는 떳떳한 예(禮)가 있는 것이나 상(喪)을 당하여 통곡하고 슬퍼하는 데에도 그 분수가 있으므로 성인(聖人)이 절충하여 슬픔으로 생명을 잃는 데까지 이르지 않게 하였으니, 슬픔으로 생명을 상하게 하는 것은 효도라 할 수 없습니다. 이 때문에 늙은 자와 병든 자는 술을 마시고 고기를 먹되 병이 나으면 곧 그만두게 한 것입니다. 제왕의 효도로는 순(舜) 과 문왕(文王) 만한 이가 없어서 신명(神明)까지 감동시켰으나 손상이 예도에 지나쳤다는 말은 듣지 못하였습니다. 이제 전하께서는 성정대로 효도를 극진히 하되 예도로 절제하지 않았기에 손상이 지나쳐 극도에 이르렀으므로 반드시 중병을 얻게 되실 것이니 순 과 문왕 을 본받을 것이 못된다고 여기시는 것입니까? 세종(世宗) 은 우리 동방에 다시 없는 큰 성인이신데 예제의 권도를 짐작하여 만세에 바뀌지 않을 유교로 남기셨고 열성(列聖)이 서로 이어받아 어기지 않고 지키셨는데 이제 와서 전하께서만 사람들의 뜻을 어기고 지키지 않으니, 세종 과 열성을 본받을 것이 못된다고 여기시는 것입니까? 그렇게 하신다면 종사는 어디에 의탁하고 백성은 어디에 의지하며, 하늘에 계신 열성의 영령이, 나에게 후사(後嗣)가 있어서 기업(基業)을 버리지 않는다고 하시려 하겠습니까? 전하께서는 어찌하여 그리도 생각하지 못하십니까 바라건대 권제(權制)를 애써 따라 위기(胃氣)를 조리하고 고요한 창덕궁(昌德宮) 에 이어(移御)하여 심기를 편안하게 하시고, 우제와 졸곡은 모두 친히 거행하시는 것을 멈추도록 명하소서. 그리하여 안심하고 고요히 조리함으로써 제왕으로서의 효도를 다하소서."" 하니, 답하기를, ""내 기후가 이제는 회복되었다. 이제 아뢴 사연을 보았는데, 어찌 이제 이러한 말 【육선(肉膳)을 들라는 말을 가리킨다.】 을 듣게 될 줄 생각하였겠는가. 더욱 애통하기 그지없다. 동궁은 내가 전부터 있던 곳이므로 마음이 편안한데 어찌 창덕궁 과 다를 것이 있겠는가. 우제와 졸곡은 기후를 보아가면서 이따금 섭행(攝行)하게 할 것인데 어찌하여 감히 미리 스스로 거행하지 않겠다고 할 수 있겠는가."" 하였다. 대신 등이 다시 아뢰니, 답하기를, ""내 뜻은 이미 다 일렀다."" 하였다. 대신 등이 자전에게 청하기를, ""신들이 듣건대 자전께서 찬선을 권하고 보호하기를 범연하게 하시지 않는다 하니, 온 나라의 신민이 누구인들 기쁘고 위안되지 않겠습니까. 신들이 다시 청하기를 기다려서 하실 리가 있겠습니까마는 다시 고깃국을 간곡히 권하셔야 하겠습니다. 또 창덕궁 으로 이어하지 않을 수 없고 중전(中殿)도 가까운 곳으로 옮겨 있으면서 찬선을 드시는 것을 살펴보지 않을 수 없습니다. 무릇 이 조리하고 보호하는 일은 오로지 자전께 달려 있습니다."" 하니, 답하기를, ""우제에 참여하지 않는 것과 고깃국·타락에 관한 일은 어제 종일 극진히 권하였나 따르시지 않는다. 고깃국은 하현궁 뒤에 권하려 하고, 중궁은 주상께서 이어하실 때에 또한 가까운 곳에 옮겨 있으면서 찬선을 살피게 할 것이다. 근간에는 이어하려 하시지 않으니 잠시 청하지 않는 것이 어떠한가?"" 하였다. 윤인경 이 아뢰기를, ""신은 이제 산릉에 가야 하므로 윤허받고서 물러가기를 바랍니다."" 하였는데, 답하기를, ""내가 어찌 범연하게 생각하여 따르지 않겠는가."" 하니, 윤인경 이 물러 나왔다. 성세창 이 아뢰기를, ""위에서 지나치게 슬퍼하여 쇠약해지셨으므로 조정이 매우 민망하여 감히 청하였습니다만 또한 이미 늦은 것입니다. 모름지기 유념하여 받아들이소서."" 하니, 답하기를, ""내 뜻은 이미 다 일렀다."" 하였다. 성세창 이 아뢰기를, ""아랫사람의 심정은 일각이 급합니다마는 내일 대례(大禮)가 있기 때문에 감히 다시 아뢰지 않겠습니다."" 하고, 드디어 물러갔다. 이때가 오시(午時)가 좀 못되었다.  사신은 논한다. 이때 상의 옥체가 손상되어 위독한 병이 날 것이 경각에 닥쳤으므로 조정이 황황하여 어쩔 줄 몰랐다. 대신으로서는 백관을 거느리고 울며 청하여도 오히려 늦은 편인데 천천히 와서 아뢰었는가 하면 윤허하지 않자 곧 멈추고 편안하게 제 집으로 물러가 있는 채 조금도 동념하지 않으니, 듣는 자가 모두들 분개하였다.","○辛丑/政府曰: ""伏聞聖體羸毁日甚, 脈度日非, 失今不治, 將有大證。 人子之於父母, 生事死葬, 雖有經禮, 衰麻哭踊, 亦有其數, 聖人折衷, 哀不至於滅性, 毁而傷生, 不可爲孝。 是以老者病者, 飮酒食肉, 病差卽止。 帝王之孝, 莫若大<index num=""0852996_0"" ref=""M_0033585"" sort=""A"" sort2=""夏"" type=""이름"">舜</index>、<index num=""0852997_0"" ref=""M_0033706"" sort=""A"" type=""이름"">文王</index>, 至於感格神明, 未聞有毁傷過禮之事。 今殿下循性盡孝, 不節以禮, 過毁之極, 必得重病, 以<index num=""0852998_0"" ref=""M_0033585"" sort=""A"" sort2=""夏"" type=""이름"">舜</index>、<index num=""0852999_0"" ref=""M_0033706"" sort=""A"" type=""이름"">文王</index>爲不足法歟? <index num=""0853000_0"" ref=""M_0032471"" sort=""K"" type=""이름"">世宗</index>, 我東方未有之大聖, 斟酌禮權之中, 以爲萬世不易之敎, 列聖相承, 遵守不違, 以至于今。 殿下獨違輿情, 不曾遵守, 以<index num=""0853001_0"" ref=""M_0032471"" sort=""K"" type=""이름"">世宗</index>列聖爲不足法歟? 若然則宗社何托, 生民何寄, 列聖在天之靈, 其肯曰予有後不棄基? 殿下何不思之甚耶? 請勉從權制, 以調胃氣, 移御<index num=""0853002_0"" sort=""K"" type=""지명"">昌德宮</index>閑靜之處, 以平心氣, 虞祭、卒哭, 竝命停親行。 安心靜調, 以盡帝王之孝。"" 答曰: ""予氣今則平矣。 今見啓辭, 豈料於今已聞如此之言乎?<annotation type=""원주"">                 <noteContent>【指肉膳之言。】</noteContent>               </annotation> 尤爲哀痛罔極。 <index num=""0853003_0"" sort=""K"" type=""지명"">東宮</index>, 是予曾處之地, 心以爲平, 豈有異於<index num=""0853004_0"" sort=""K"" type=""지명"">昌德宮</index>乎? 虞祭、卒哭, 觀氣之如何, 間間攝行, 何敢預自爲不行乎?"" 大臣等再啓, 答曰: ""予意已盡言之。"" 大臣等請於慈殿曰: ""臣等聞, 自慈殿勸膳保護, 非偶然爲之, 一國臣民, 孰不忻慰? 豈待臣等更請而後爲之? 然更須懇勸肉汁, 且不可不移御<index num=""0853005_0"" sort=""K"" type=""지명"">昌德宮</index>, 中殿亦不可不移處近地, 監視進膳。 凡此調護, 專保慈殿。"" 答曰: ""虞祭不參、肉汁ㆍ駝駱事, 昨終日極勸而不從, 肉汁則下玄宮後欲勸, 中宮則主上移御時, 亦移在近地監膳耳。 近間不欲移御, 姑勿請之何如?"" <index num=""0853006_0"" ref=""M_0003908"" sort=""K"" type=""이름"">尹仁鏡</index>啓曰: ""臣今當往山陵, 願聞兪音而退。"" 答曰: ""予豈偶然計而不從乎?"" <index num=""0853007_0"" ref=""M_0003908"" sort=""K"" type=""이름"">仁鏡</index>退出, <index num=""0853008_0"" ref=""M_0002891"" sort=""K"" type=""이름"">成世昌</index>啓曰: ""自上過哀羸弱, 朝廷憫極敢請, 今亦已緩矣。 請須留念採納。"" 答曰: ""予意已盡言之。"" <index num=""0853009_0"" ref=""M_0002891"" sort=""K"" type=""이름"">世昌</index>曰: ""在下人之情, 一刻爲急, 但明日有大禮, 故不敢更啓。"" 遂退, 時日未午矣。                            <postScript type=""史論"">                 【史臣曰: ""時, 上體傷毁, 危病之發, 迫在頃刻, 朝廷遑遽罔知攸措。 爲大臣者, 雖率百官泣請, 猶爲晩也, 而徐徐來啓, 不許卽止, 安退其家, 略無所動, 聞者莫不憤恚。""】               </postScript>                        【史臣曰: ""時, 上體傷毁, 危病之發, 迫在頃刻, 朝廷遑遽罔知攸措。 爲大臣者, 雖率百官泣請, 猶爲晩也, 而徐徐來啓, 不許卽止, 安退其家, 略無所動, 聞者莫不憤恚。""】 "
kla_10102019_001,칠우제를 친행하다,1545-02-19L0,"상이 칠우제를 친행하였다. 약방 제조와 삼공 등이 의원으로 하여금 상의 기후를 진찰하게 하기를 청하니, 답하였다. ""기후가 평소와 같은데 어찌 진찰할 필요가 있겠는가.""","○壬子/上親行七虞祭。 藥房提調及三公等, 請令醫入診上候, 答曰: ""氣平, 何必入診?"" "
kla_10101115_004,"정황을 지평으로, 심광연을 관찰사로 삼다",1545-01-15L1," 정황(丁熿) 을 사헌부 지평으로, 심광언(沈光彦) 을 전라도 관찰사로 삼았다.","○以<index num=""0852866_0"" ref=""M_0055128"" sort=""K"" type=""이름"">丁熿</index>爲司憲府持平, <index num=""0852867_0"" ref=""M_0003189"" sort=""K"" type=""이름"">沈光彦</index>爲<index num=""0852868_0"" sort=""K"" type=""지명"">全羅道</index>觀察使。 "
kla_10105026_003,대간이 이화종 등의 일을 아뢰다,1545-05-26L0,"대간이 이화종(李和宗) 등의 일을 아뢰었으나, 윤허하지 않았다.","○臺諫啓<index num=""0854523_0"" ref=""M_0005462"" sort=""K"" type=""이름"">李和宗</index>等事, 不允。 "
kla_10101116_001,낮과 저녁 상식을 올리고 석전을 지내다,1545-01-16L1,상이 낮과 저녁 상식을 올리고 석전을 지냈다.,○己卯/上行晝夕上食夕奠。 
kla_10106027_004,벼락이 쳐 경회루 기둥이 파손되다,1545-06-27L0,"사시에 벼락이 쳤다. 경회루 의 8기둥이 모두 부서졌는데, 서쪽의 한 기둥이 더욱 심하게 부러졌다. 나무 조각이 못 위에 뜨고 불빛이 타오르는 듯하였다.","○巳時, 雷震<index num=""0854774_0"" sort=""K"" type=""지명"">慶會樓</index>, 八柱皆破, 而西一柱, 拆裂尤甚。 木片浮於池水, 火光爛然。 "
kla_10101007_001,조석전을 지내고 상식을 올리다,1545-01-07L0,상이 조석전을 지내고 상식을 올렸다.,"○辛丑/上行朝、夕奠, 上食。 "
kla_10101102_003,헌부가 유지번에게 내린 자급을 거둘 것을 아뢰다,1545-01-02L1,"헌부가 전의 일을 아뢰니, 답하였다. ""그와 같이 큰 병인데 어찌 공로가 없다고 하겠는가. 형제간에 기쁜 뜻을 표하는 것이니 윤허하지 않는다.""","○憲府啓前事, 答曰: ""如此大病, 豈無功勞乎? 兄弟之間, 所以表其喜情, 不允。"" "
kla_10101027_002,햇무리가 지다,1545-01-27L0,진시(辰時)에 햇무리가 졌다. 사시(巳時)에 양이(兩珥)가 있었고 미시(未時)에 관(冠)과 대(戴)가 있었으며 백기(白氣) 같은 구름이 건방(乾方)에서 손방(巽方)까지 해 아래에 펴져 있었다. 신시(申時)에 햇무리가 희미하게 졌다.,"○辰時, 日暈。 巳時, 兩珥。 未時, 冠戴, 有雲如白氣, 自乾方抵巽方, 布在日下。 申時, 日微暈。 "
kla_10106006_001,약방 제조들이 문안하다,1545-06-06L0,"약방 제조들이 문안하니, 답하였다. ""기후가 이제는 덜하니, 문안하지 말라. 이렇게 몹시 더운데 와서 문안하니, 도리어 미안하다.""","○丁酉/藥房提調等問安, 答曰: ""氣候今則歇矣, 勿問安。 如此苦熱來問, 反爲未安。"" "
kla_10101025_001,조석전을 지내고 상식을 올리다,1545-01-25L0,상이 조석전을 지내고 상식을 올렸다.,"○己未/上行朝、夕奠, 上食。 "
kla_10101011_003,대사헌 이해 등과 정언 김난상이 홍언필의 체직을 청하다,1545-01-11L0,"대사헌 이해 등과 정언 김난상(金鸞祥) 이 합사(合司)하여 아뢰기를, "" 홍언필 은 정승 자리에 맞지 않아서 이미 중한 논박을 받았으므로 직에 있을 수 없는 형세입니다. 그러므로 스스로 이런 줄 알고 병을 핑계대어 사피하는 것인데 위에서는 선조의 구신을 경솔히 바꿀 수 없다 하여 망설이면서 오래 지체하시었으니 이제 체직을 명하시더라도 어쩔 수 없는 형세 때문이지 어찌 구신을 박대해서 바꾸는 것이라고 하겠습니까. 의시(議諡)는 큰일인데 홍언필 이 정승 자리에 있으나 논박을 받았으므로 우상이 홀로 신하들과 의논하였으니, 사체가 이미 마땅하지 못하였습니다. 또 산릉(山陵)의 일이 임박했고 중국 사신도 나올 것이므로 큰일이 거듭되는데 정승 자리를 오래 비워 두는 것은 더욱 마땅하지 않습니다. 빨리 체직시키소서."" 하니, 답하기를, ""좌상은 논박을 받았기 때문에 병을 핑계하여 사퇴하는 것이 아니다. 의원을 보내어 진찰하였더니 그의 증세가 매우 중하다고 한다. 내 생각은 부왕의 신하이기 때문에 바꾸려 하지 않는 것이지 어찌 사람들의 후하니 박하니 하는 말 때문에 그러는 것이겠는가. 의시는 진실로 큰일이므로 내가 좌상을 함께 참여시키려 하였는데 그날 좌상이 병으로 참여하지 못하였다. 그러나 조정이 다 모였고 일도 급하므로 형세가 어쩔 수 없어서 우상만 참여하였는데, 어찌 사체에 맞지 않았다고까지 할 수 있겠는가. 산릉과 중국 사신 등의 일을 나도 생각하였는데 그때에는 삼공(三公)이 자리를 갖추어서 일을 처리해야 할 것이다. 그래서 윤허하지 않는다."" 하였다.","○大司憲<index num=""0852378_0"" ref=""M_0000773"" sort=""K"" type=""이름"">李瀣</index>等, 與正言<index num=""0852379_0"" ref=""M_0001437"" sort=""K"" type=""이름"">金鸞祥</index>, 合司啓曰: ""<index num=""0852380_0"" ref=""M_0006619"" sort=""K"" type=""이름"">洪彦弼</index>不合相位, 已被重論, 勢不可在職。 故亦自知之, 引病避之, 自上以爲先朝舊臣, 不可輕改, 留難淹久, 今雖命遞, 勢不得已, 豈謂薄於舊臣, 而改之乎? 議諡, 大事, 而<index num=""0852381_0"" ref=""M_0006619"" sort=""K"" type=""이름"">彦弼</index>在相位被論, 右相獨與諸臣議之, 事體已爲不當。 且山陵事迫, 天使亦將出來, 大事重疊, 相位久曠, 尤爲不當。 請亟遞之,"" 答曰: ""左相非爲被論而呈病。 遣醫診候, 則其證甚重云。 予意不欲改父之臣, 豈爲人厚薄之言而然乎? 議諡固爲大事, 故予欲左相同參, 而其日左相以病不與。 然朝廷皆會, 而事且急, 故勢不得已, 右相獨與焉, 豈至不合於事體乎? 山陵、天使等事, 予亦計之, 其時則三公, 可備位而任事。 玆不允焉。"" "
kla_10101001_001,삭전을 지내고 상식을 올리다,1545-01-01L0,상(上)이 삭전(朔奠) 001) 을 지내고 상식(上食) 002) 을 올렸다. 【이에 앞서는 삭망전(朔望奠)과 별제(別祭) 003) 를 대군(大君) 004) 이 부스럼을 앓았기 때문에 지내지 않다가 이때부터 다시 지냈다.】  						  						 						,"○乙未朔/上行朔奠, 上食。<annotation type=""원주"">                 <noteContent>【前此朔望奠及別祭, 以大君瘡疹, 廢而不擧, 至是復行。】</noteContent>               </annotation>              "
kla_10101002_001,조석전을 지내고 상식을 올리다,1545-01-02L0,상이 조석전(朝夕奠)을 지내고 상식을 올렸다.,"○丙申/上行朝、夕奠, 上食。 "
kla_10101011_006,윤인경이 재상의 후보를 아뢰다,1545-01-11L0," 윤인경 이 복상한 사람의 이름을 봉함(封緘)하여 아뢰었는데, 유관(柳灌) 과 이기(李芑) 였다.","○<index num=""0852386_0"" ref=""M_0003908"" sort=""K"" type=""이름"">尹仁鏡</index>緘封卜相人名以啓, 乃<index num=""0852387_0"" ref=""M_0037991"" sort=""K"" type=""이름"">柳灌</index>、<index num=""0852388_0"" ref=""M_0000473"" sort=""K"" type=""이름"">李芑</index>也。 "
