article_id,title,lunar_date,text_kor,text_han
kxa_10409006_001,희정당에서 진강하다,1838-09-06L0, 희정당 에서 진강하였다.,"○甲辰/進講于<index num=""1925958_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10409022_001,희정당에서 진강하다,1838-09-22L0, 희정당 에서 진강하였다.,"○庚申/進講于<index num=""1925979_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10409010_001,희정당에서 진강하다,1838-09-10L0, 희정당 에서 진강하였다.,"○戊申/進講于<index num=""1925965_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10409015_001,희정당에서 진강하다,1838-09-15L0, 희정당 에서 진강하였다.,"○癸丑/進講于<index num=""1925970_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10409016_001,희정당에서 진강하다,1838-09-16L0, 희정당 에서 진강하였다.,"○甲寅/進講于<index num=""1925973_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10409014_001,희정당에서 진강하다,1838-09-14L0, 희정당 에서 진강하였다.,"○壬子/進講于<index num=""1925969_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10409011_001,희정당에서 진강하다,1838-09-11L0, 희정당 에서 진강하였다.,"○己酉/進講于<index num=""1925966_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10409021_001,희정당에서 진강하다,1838-09-21L0, 희정당 에서 진강하였다.,"○己未/進講于<index num=""1925978_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10409018_001,희정당에서 진강하다,1838-09-18L0, 희정당 에서 진강하였다.,"○丙辰/進講于<index num=""1925975_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10409026_001,희정당에서 진강하다,1838-09-26L0, 희정당 에서 진강하였다.,"○甲子/進講于<index num=""1925983_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10409020_001,희정당에서 주강하다,1838-09-20L0, 희정당 에서 주강(晝講)하였다.,"○戊午/晝講于<index num=""1925977_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10409025_001,희정당에 나아가서 조강하다,1838-09-25L0,"임금이 희정당 에 나아가서 조강(朝講)하고, 대신(大臣)과 비국 당상(備局堂上)을 인견(引見)하였다.","○癸亥/上御<index num=""1925982_0"" sort=""K"" type=""지명"">熙政堂</index>, 朝講, 引見大臣備局堂上。 "
kxa_10409027_002,희정당에서 진강하다,1838-09-27L0, 희정당 에서 진강하였다.,"○進講于<index num=""1925985_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10410002_001,희정당에서 진강하다,1838-10-02L0, 희정당 에서 진강하였다.,"○庚午/進講于<index num=""1925991_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10410006_001,희정당에서 진강하다,1838-10-06L0, 희정당 에서 진강하였다.,"○甲戌/進講于<index num=""1925998_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10409029_001,희정당에서 진강하다,1838-09-29L0, 희정당 에서 진강하였다.,"○丁卯/進講于<index num=""1925987_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10409030_001,희정당에서 주강하다,1838-09-30L0, 희정당 에서 주강하였다.,"○戊辰/晝講于<index num=""1925989_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10410011_001,희정당에서 진강하다,1838-10-11L0, 희정당 에서 진강하였다.,"○己卯/進講于<index num=""1926003_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10410003_001,희정당에서 진강하다,1838-10-03L0, 희정당 에서 진강하였다.,"○辛未/進講于<index num=""1925992_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10410007_001,희정당에서 진강하다,1838-10-07L0, 희정당 에서 진강하였다.,"○乙亥/進講于<index num=""1925999_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10410004_001,희정당에서 진강하다,1838-10-04L0, 희정당 에서 진강하였다.,"○壬申/進講于<index num=""1925993_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10410008_001,희정당에서 진강하다,1838-10-08L0, 희정당 에서 진강하였다.,"○丙子/進講于<index num=""1926000_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10410013_001,희정당에서 진강하다,1838-10-13L0, 희정당 에서 진강하였다.,"○辛巳/進講于<index num=""1926008_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10410005_001,희정당에서 진강하다,1838-10-05L0, 희정당 에서 진강하였다.,"○癸酉/進講于<index num=""1925997_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10410010_001,희정당에서 진강하다,1838-10-10L0, 희정당 에서 진강하였다.,"○戊寅/進講于<index num=""1926002_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10410012_001,희정당에서 진강하다,1838-10-12L0, 희정당 에서 진강하였다.,"○庚辰/進講于<index num=""1926005_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10410030_001,희정당에서 진강하다,1838-10-30L0, 희정당 에서 진강하였다.,"○戊戌/進講于<index num=""1926034_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10411023_001,희정당에서 진강하다,1838-11-23L0, 희정당 에서 진강하였다.,"○辛酉/進講于<index num=""1926072_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10411011_001,희정당에서 진강하다,1838-11-11L0, 희정당 에서 진강하였다.,"○己酉/進講于<index num=""1926052_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10411018_001,희정당에서 진강하다,1838-11-18L0, 희정당 에서 진강하였다.,"○丙辰/進講于<index num=""1926057_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10411015_001,희정당에서 진강하다,1838-11-15L0, 희정당 에서 진강하였다.,"○癸丑/進講于<index num=""1926054_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10410029_001,희정당에서 진강하다,1838-10-29L0, 희정당 에서 진강하였다.,"○丁酉/進講于<index num=""1926032_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10411002_002,이기연을 이조 판서로 삼다,1838-11-02L0, 이기연(李紀淵) 을 이조 판서(吏曹判書)로 삼았다.,"○以<index num=""1926040_0"" ref=""M_0004186"" sort=""K"" type=""이름"">李紀淵</index>爲吏曹判書。 "
kxa_10410027_001,희정당에서 진강하다,1838-10-27L0, 희정당 에서 진강하였다.,"○乙未/進講于<index num=""1926030_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10410016_001,조두순을 이조 참판으로 삼다,1838-10-16L0, 조두순(趙斗淳) 을 이조 참판(吏曹參判)으로 삼았다.,"○甲申/以<index num=""1926017_0"" ref=""M_0006016"" sort=""K"" type=""이름"">趙斗淳</index>爲吏曹參判。 "
kxa_10410025_001,희정당에서 진강하다,1838-10-25L0, 희정당 에서 진강하였다.,"○癸巳/進講于<index num=""1926022_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10410029_002,정기일을 이조 참판으로 삼다,1838-10-29L0, 정기일(鄭基一) 을 이조 참판(吏曹參判)으로 삼았다.,"○以<index num=""1926033_0"" ref=""M_0005747"" sort=""K"" type=""이름"">鄭基一</index>爲吏曹參判。 "
kxa_10411004_001,희정당에서 진강하다,1838-11-04L0, 희정당 에서 진강하였다.,"○壬寅/進講于<index num=""1926042_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10410028_001,희정당에서 진강하다,1838-10-28L0, 희정당 에서 진강하였다.,"○丙申/進講于<index num=""1926031_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10411003_001,희정당에서 진강하다,1838-11-03L0, 희정당 에서 진강하였다.,"○辛丑/進講于<index num=""1926041_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10411017_001,희정당에서 진강하다,1838-11-17L0, 희정당 에서 진강하였다.,"○乙卯/進講于<index num=""1926056_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10411025_001,이조영에게 관직을 제수하다,1838-11-25L0, 이조영(李祖榮) 을 사간원 대사간으로 삼았다.,"○癸亥/以<index num=""1926073_0"" ref=""M_0026197"" sort=""K"" type=""이름"">李祖榮</index>爲司諫院大司諫。 "
kxa_10411008_001,희정당에서 진강하다,1838-11-08L0, 희정당 에서 진강하였다.,"○丙午/進講于<index num=""1926049_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10411009_001,희정당에서 진강하다,1838-11-09L0, 희정당 에서 진강하였다.,"○丁未/進講于<index num=""1926050_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10411021_001,희정당에서 진강하다,1838-11-21L0, 희정당 에서 진강하였다.,"○己未/進講于<index num=""1926070_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10412024_001,도정을 거행하고 하비하다,1838-12-24L0,"도정(都政)을 거행하고, 하비(下批)하였다.",○辛卯/都政下批。 
kxa_10411011_002,김해부의 엄사한 사람에게 휼전을 주다,1838-11-11L0, 김해부(金海府) 에서 엄사(渰死)한 사람에게 휼전(恤典)을 주었다.,"○給<index num=""1926053_0"" sort=""K"" type=""지명"">金海府</index>渰死, 恤典。 "
kxa_10411028_001,무장현의 엄사한 집안에 휼전을 주다,1838-11-28L0, 무장현(茂長縣) 의 엄사(渰死)한 집안에 휼전(恤典)을 주었다.,"○丙寅/給<index num=""1926074_0"" sort=""K"" type=""지명"">茂長縣</index>渰死, 恤典。 "
kxa_10411016_001,희정당에서 진강하다,1838-11-16L0, 희정당 에서 진강하였다.,"○甲寅/進講于<index num=""1926055_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10411019_001,희정당에서 진강하다,1838-11-19L0, 희정당 에서 진강하였다.,"○丁巳/進講于<index num=""1926058_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10412023_001,전주부의 소실된 가호에 휼전을 주다,1838-12-23L0, 전주부(全州府) 의 소실(燒失)된 가호에 휼전을 주었다.,"○庚寅/給<index num=""1926117_0"" sort=""K"" type=""지명"">全州府</index>燒戶, 恤典。 "
kxa_10412007_002,장릉의 재실이 불타다,1838-12-07L0, 장릉(長陵) 050) 의 재실(齋室)이 불탔다.,"○<index num=""1926094_0"" sort=""K"" type=""지명"">長陵</index>齋室, 火。 "
kxa_10412010_001,우의정 이지연이 경조의 궁색한 가호 등에 대한 계책을 아뢰다,1838-12-10L0,"임금이 희정당(熙政堂) 에 나아가 대신(大臣)과 비국 당상(備局堂上)을 인견(引見)하였다. 우의정(右議政) 이지연(李止淵) 이 아뢰기를, ""도하(都下)의 곡식값이 한결같이 오르고 있고, 또 강(江)길이 막힌 때를 당하여 사서 운반하는 것이 더욱 군색해졌으므로, 궁색한 양반이나 영세한 백성은 겨울과 봄 사이에 연명해 살아갈 도리가 없을 것입니다. 전부터 이와 같은 때에는 문득 발매(發賣)하는 조처가 있었으니, 경조(京兆)에 분부하여 먼저 궁색한 가호(家戶)를 추려 내게 하는 것이 어떻겠습니까?"" 하니, 대왕 대비(大王大妃)가 그대로 따랐다. 또 아뢰기를, ""사로(仕路)가 많이 난잡해 진 것은 전형의 격식이 엄중하지 못한 데 연유하는 것입니다. 잡기(雜歧)는 출륙(出六) 051) 해도 천전(遷轉)할 수 없는 것이 원래 옛 규례(規例)인데, 근래에는 참봉(參奉)·학관(學官)·검서(檢書)·인의(引儀) 외에는 아울러 모두 똑같이 천전(遷轉)하여 제배(除拜)됩니다. 도정(都政) 때 충신(忠臣)·청백리(淸白吏)의 자손을 초사(初仕)에 승전(承傳)하는 것은 조정에서 특별히 존록(存錄) 052) 하는 뜻을 보이는 것인데, 근래에는 산정(散政) 053) 에도 구애하지 않고 지파(支派)인데도 섞어 기용하고 있습니다. 무관의 오위 장(五衛將)은 곧 문관의 좌이(佐貳) 054) 인데, 중간에 너무 지나치게 남잡(濫雜)하여 대신(大臣)이 여러 번 신칙(申飭)하기를 아뢰었는데도, 얼마 안되어 또 다시 완전히 무너져 버렸습니다. 심지어 천거받은 적이 없는 출신(出身)으로 겨우 변장(邊將)의 가함(假啣)을 거친 자도 모두 막힘 없이 차출(差出)되고 있습니다. 더구나 또 경외(京外)에서 구근(久勤)한 것을 사사롭게 매매(賣買)하여 한잡(閑雜)한 무리가 앉아서 진장(鎭將)의 직명을 얻는가 하면, 수의(首醫)·수역(首譯)을 지사(知事)에 단부(單付)하는 것은 곧 《대전통편(大典通編)》 에 실려 있는 바인데, 근래에는 의당 하지 않아야 하는데도 무릅쓰고 하는 자가 있습니다. 이것은 모두 다시 이정(釐正)하지 않을 수 없는 부분입니다. 이제부터 대정(大政)을 비롯하여 한결같이 옛날 법식(法式)에 의거하고 혹시라도 어기고 넘는 뜻이 없도록 양전(兩銓)에 분부하소서. 무릇 정사(政事)의 격식에 대한 열성조(列聖朝)의 수교(受敎)를 제신들의 경연(經筵)에서의 주달로 더러는 시행하기도 하고 시행하지 않기도 한 것은 모두 문헌(文獻)을 갖추지 못한 소치로 말미암은 것이니, 양전(兩銓)으로 하여금 널리 찾아 모아서 참작하여 재정(裁定)한 다음 모아서 책사(冊子)를 편찬하게 하고, 이를 계하(啓下)하여 준행(遵行)하게 하여 영구한 조례(條例)로 삼도록 하는 것이 좋을 듯하므로, 감히 진달(陳達)합니다."" 하니, 대왕 대비(大王大妃)가 하교(下敎)하기를, ""아뢴 바가 매우 좋다. 이에 의거하여 신칙해서 실효(實效)가 있게 하되, 책자를 편찬할 때 전관(銓官)이 묘당(廟堂)에 나아가 질정(質正)해서 영구한 법식을 만들도록 하라."" 하였다. 또 아뢰기를, ""경외(京外) 재학(才學)의 천망 단자(薦望單子)를 지금 모두 올려서 아뢰었는데, 천거한 가운데 여러 사람들이 혹은 사림(士林)의 중망(重望)을 받기도 하고 혹은 향리(鄕里)에서 추앙 받기도 하는데, 그 학문과 실천이 일대(一代)의 준철(雋哲)을 선발하였다고 이를 만하니, 어찌 조정을 위해 기뻐할 일이 아니겠습니까? 일찍이 6품(六品) 이상을 지냈으면 먼저 음직(蔭職)의 정(正)이나 외대(外臺)간에 구애하지 말고 통의(通擬) 055) 하게 하고, 참하(參下)의 전함(前銜)을 가진 사람은 6품직에 먼저 올려 제수하도록 하며, 사인(士人)이면 과궐(窠闕)을 기다려서 먼저 초사(初仕)에 부직(付職)하게 하고 인하여 이조와 각 해당 도신(道臣)으로 하여금 돈독히 권면(勸勉)하여 직임에 나오게 하는 것이 어떻겠습니까?"" 하니, 대왕 대비가 그대로 따랐다. 하교(下敎)하기를, ""인재(人才)를 구하여 임용하는 것은 국가의 대사(大事)이다. 천거한 가운데 여러 사람은 마땅히 특별한 예로 대우해야 할 것이다. 성학(聖學)이 크게 진취하는 때를 당하여 인재를 초빙해 맞아들여 보도(輔導)하게 하는 도리가 시급하니, 경연관(經筵官)을 속히 초선(抄選)하도록 하라."" 하였다.","○丁丑/上御<index num=""1926095_0"" sort=""K"" type=""지명"">熙政堂</index>, 引見大臣備局堂上。 右議政<index num=""1926096_0"" ref=""M_0005207"" sort=""K"" type=""이름"">李止淵</index>啓言: ""都下穀價, 一直翔貴, 又値塞江, 貿遷益窘, 窮班殘民, 無以延活於冬春之交。 從前如此之時, 輒有發賣之擧, 分付京兆, 先爲抄戶何如?"" 大王大妃從之。 又啓言: ""仕路多雜, 由於銓格不嚴。 雜岐出六之無得還轉, 元是古規, 而挽近則參奉、學官、撿書、引儀外, 竝皆通同遷除。 都政時, 忠臣、淸白吏子孫初仕承傳, 卽朝家別示存錄之意, 而邇來則竝與散政而不拘, 支派而混擧。 武之五衛將, 卽文之佐貳也, 中間濫雜太過, 大臣屢嘗奏飭, 而曾不幾何, 又復蕩然。 甚至於無薦出身, 纔經邊將假銜者, 亦皆無礙得差。 況又京外久勤, 私自賣買, 閑雜之類, 坐得鎭將之名, 首醫、首譯之知事單付, 卽<index num=""1926097_0"" type=""서명"">《通編》</index>所載, 而近有不當爲而冒爲者。 此皆不得不更加釐正處也。 自今大政爲始, 一依古式, 無或違越之意, 分付兩銓。 凡政格之列朝受敎, 諸臣筵奏之或行或否, 皆由於文獻不備之致, 令兩銓曹, 廣加搜聚, 參酌裁定, 彙成冊子, 以爲啓下遵行永作條例之地, 似好, 故敢達矣。"" 大王大妃敎曰: ""所奏甚好。 依此申飭, 俾有實效, 而冊子彙定時, 銓官就質于廟堂, 以作永久法式。"" 又啓言: ""京外才學薦單, 今皆登啓, 薦中諸人, 或負望士林, 或推重鄕里, 而實踐篤學, 可謂一代之雋選, 豈非爲朝廷喜乎? 曾經六品以上, 先就蔭正外臺間, 勿拘通擬, 參下前銜, 先爲陞授六品職, 士人則待窠先付初仕, 仍令吏曹及各該道臣, 敦勸供仕何如?"" 大王大妃從之。 敎曰: ""人才需用, 國家大事。 薦中諸人, 當爲別例待之。 當此聖學長進之時, 尤急招延輔導之道, 經筵官抄選, 從速爲之。"" "
kxa_10412022_002,경연관 김인근 등에게 유지하다,1838-12-22L0,경연관(經筵官) 김인근(金仁根) · 성근묵(成近默) · 송내희(宋來熙) 에게 유지(諭旨)를 내렸다.,"○諭經筵官<index num=""1926114_0"" ref=""M_0026325"" sort=""K"" type=""이름"">金仁根</index>、<index num=""1926115_0"" ref=""M_0002870"" sort=""K"" type=""이름"">成近默</index>、<index num=""1926116_0"" ref=""M_0002965"" sort=""K"" type=""이름"">宋來熙</index>。 "
kxa_10412018_001,남해 등 엄몰한 가호에 휼전을 주다,1838-12-18L0, 남해(南海) 등 고을의 엄몰(渰沒)한 가호에 휼전(恤典)을 주었다.,"○乙酉/給<index num=""1926103_0"" sort=""K"" type=""지명"">南海</index>等邑渰戶, 恤典。 "
kxa_10412020_002,박기수를 형조 판서로 삼다,1838-12-20L0, 박기수(朴綺壽) 를 형조 판서(刑曹判書)로 삼았다.,"○以<index num=""1926110_0"" ref=""M_0002425"" sort=""K"" type=""이름"">朴綺壽</index>爲刑曹判書。 "
kxa_10502016_001,희정당에서 진강하다,1839-02-16L0, 희정당 에서 진강하였다.,"○壬午/進講于<index num=""1926209_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10412021_001,홍천현의 소실된 가호에 휼전을 주다,1838-12-21L0, 홍천현(洪川縣) 의 소실(燒失)된 가호에 휼전(恤典)을 주었다.,"○戊子/給<index num=""1926111_0"" sort=""K"" type=""지명"">洪川縣</index>燒戶, 恤典。 "
kxa_10501021_001,희정당에서 소대하다,1839-01-21L0, 희정당(熙政堂) 에서 소대(召對)하였다.,"○戊午/召對于<index num=""1926149_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10501006_001,홍명주·이익회·이정기에게 관직을 제수하다,1839-01-06L0," 홍명주(洪命周) 를 병조 판서(兵曹判書)로, 이익회(李翊會) 를 사헌부 대사헌(司憲府大司憲)으로, 이정기(李正耆) 를 사간원 대사간으로 삼았다.","○癸卯/以<index num=""1926129_0"" ref=""M_0006579"" sort=""K"" type=""이름"">洪命周</index>爲兵曹判書, <index num=""1926130_0"" ref=""M_0004969"" sort=""K"" type=""이름"">李翊會</index>爲司憲府大司憲, <index num=""1926131_0"" ref=""M_0005064"" sort=""K"" type=""이름"">李正耆</index>爲司諫院大司諫。 "
kxa_10501020_001,진도군의 엄몰한 가호에 휼전을 주다,1839-01-20L0, 진도군(珍島郡) 의 엄몰(渰沒)한 가호(家戶)에 휼전(恤典)을 주었다.,"○丁巳/給<index num=""1926148_0"" sort=""K"" type=""지명"">珍島郡</index>渰戶, 恤典。 "
kxa_10504005_001,희정당에서 주강하다,1839-04-05L0, 희정당(熙政堂) 에서 주강(晝講)하였다.,"○庚午/晝講于<index num=""1926312_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10412030_002,경기도와 사도에 흉년이 들다,1838-12-30L0,이 해에 경기(京畿) 와 사도(四都) 056) 에 흉년이 들었다.,"○是歲, <index num=""1926119_0"" sort=""K"" type=""지명"">京畿</index>四都饑。             <paragraph align=""center""/>             憲宗經文緯武明仁哲孝大王實錄卷之五 〔終〕 "
kxa_10501001_001,대왕 대비의 51세를 기념하여 친히 표리와 전문을 바치다,1839-01-01L0,"대왕 대비(大王大妃)의 보령(寶齡)이 망륙(望六) 001) 이므로, 임금이 인정전(仁政殿) 에 나아가 친히 표리(表裏) 002) 와 전문(箋文)을 바치고 반교(頒敎)하고 하례(賀禮)를 받고 반사(頒赦)하였다.","○戊戌/大王大妃寶齡望六, 上詣<index num=""1926122_0"" sort=""K"" type=""지명"">仁政殿</index>, 親上表裏、箋文, 頒敎, 受賀, 赦。 "
kxa_10501005_001,햇무리에 양이가 있다,1839-01-05L0,"햇무리하였는데, 양이(兩珥)가 있었다.","○壬寅/日暈, 兩珥。 "
kxa_10501002_001,진하하였을 때 선교관이었던 이원경 등에게 가자하다,1839-01-02L0,진하(陳賀)하였을 때의 선교관(宣敎官)이었던 부사과(副司果) 이원경(李源庚) ·좌통례(左通禮) 유영보(柳榮輔) ·우통례(右通禮) 권대긍(權大肯) 을 아울러 가자(加資)하였다.,"○己亥/陳賀時宣敎官副司果<index num=""1926123_0"" ref=""M_0026272"" sort=""K"" type=""이름"">李源庚</index>, 左通禮<index num=""1926124_0"" ref=""M_0003667"" sort=""K"" type=""이름"">柳榮輔</index>, 右通禮<index num=""1926125_0"" ref=""M_0001159"" sort=""K"" type=""이름"">權大肯</index>, 竝加資。 "
kxa_10501008_001,경주부와 이원현에 휼전을 주다,1839-01-08L0, 경주부(慶州府) 의 불탄 가호(家戶)와 이원현(利原縣) 의 엄몰한 가호에 휼전(恤典)을 주었다.,"○乙巳/給<index num=""1926132_0"" sort=""K"" type=""지명"">慶州府</index>燒戶及<index num=""1926133_0"" sort=""K"" type=""지명"">利原縣</index>渰戶, 恤典。 "
kxa_10501009_001,별세초를 점하하다,1839-01-09L0,별세초(別歲抄) 003) 를 점하(點下)하였다.,○丙午/點下別歲抄。 
kxa_10502003_001,희정당에서 진강하다,1839-02-03L0, 희정당(熙政堂) 에서 진강(進講)하였다.,"○己巳/進講于<index num=""1926185_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10510001_001,희정당에서 진강하다,1839-10-01L0, 희정당 에서 진강하였다.,"○癸亥/進講于<index num=""1926646_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10501025_001,희정당에서 진강하다,1839-01-25L0, 희정당(熙政堂) 에서 진강(進講)하였다.,"○壬戌/進講于<index num=""1926173_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10501023_001,희정당에서 진강하다,1839-01-23L0, 희정당(熙政堂) 에서 진강(進講)하였다.,"○庚申/進講于<index num=""1926164_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10501026_001,희정당에서 진강하다,1839-01-26L0, 희정당 에서 진강하였다.,"○癸亥/進講于<index num=""1926176_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10503005_001,우의정 이지연이 사학의 일을 끝까지 핵실하기를 주청하다,1839-03-05L0,"우의정(右議政) 이지연(李止淵) 이 사학(邪學)에 대한 일로 끝까지 핵실(覈實)하기를 주청(奏請)하니, 그대로 따랐다.","○辛丑/右議政<index num=""1926271_0"" ref=""M_0005207"" sort=""K"" type=""이름"">李止淵</index>, 以邪學事, 奏請窮覈, 從之。 "
kxa_10501027_001,희정당에서 진강하다,1839-01-27L0, 희정당 에서 진강하였다.,"○甲子/進講于<index num=""1926178_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
