article_id,title,lunar_date,text_kor,text_han
kha_10101006_002,족질이 오래도록 낫지 않자 목멱산과 백악산·한강 등에 기도하게 하다,1469-01-06L0,"임금이 족질(足疾)이 있은 지 오래 되어도 낫지 아니하여, 목멱산(木覓山) 과 백악산(白岳山) · 한강(漢江) · 원각사(圓覺寺) · 복세암(福世菴) 등에 기도(祈禱)하게 하였다. 도승지 권감(權瑊) 은 또한 향(香)을 받아 가지고 내불당(內佛堂) 으로 갔다. 신숙주 와 한명회 등이 임금을 문안(問安)하고 말하기를, ""지난번에 전지하시기를, ‘족질(足疾)로 인하여 인견(引見)하지 못한다.’고 하시었는데, 지금 기도를 드리니, 놀라고 두려워 어찌할 바를 모르겠습니다."" 하니, 임금이 말하기를, ""내가 어릴 적부터 발에 조금 헌데[痒處]가 있었는데, 추위가 심해지면서부터 아프기 시작하였으나, 지금은 좀 나았다."" 하고, 곧 술을 먹이게 하였다. 신숙주 등이 아뢰기를, ""지금 평안도 순찰사(平安道巡察使)는, 김질(金礩) 과 김국광(金國光) 이 모두 마땅하나, 김질 이 더욱 합당합니다."" 하니, 임금이 옳게 여기었다.","○上有足疾, 久未痊, 令祈禱于<index num=""0371379_0"" sort=""K"" type=""지명"">木覔</index>、<index num=""0371380_0"" sort=""K"" type=""지명"">白岳</index>、<index num=""0371381_0"" sort=""K"" type=""지명"">漢江</index>、<index num=""0371382_0"" sort=""K"" type=""지명"">圓覺寺</index>、<index num=""0371383_0"" sort=""K"" type=""지명"">福世菴</index>。 都承旨<index num=""0371384_0"" ref=""M_0000097"" sort=""K"" type=""이름"">權瑊</index>亦受香, 往內佛堂。 <index num=""0371385_0"" ref=""M_0003129"" sort=""K"" type=""이름"">申叔舟</index>、<index num=""0371386_0"" ref=""M_0006441"" sort=""K"" type=""이름"">韓明澮</index>等問安曰: ""曩者傳曰: ‘以足疾未得引見。’ 今祈禱, 驚惶無地。"" 上曰: ""予自少, 足有微痒處, 寒深始痛, 然今已差愈矣。"" 仍令饋酒。 <index num=""0371387_0"" ref=""M_0003129"" sort=""K"" type=""이름"">叔舟</index>等啓曰: ""今<index num=""0371388_0"" sort=""K"" type=""지명"">平安道</index>巡察使, 則<index num=""0371389_0"" ref=""M_0035788"" sort=""K"" type=""이름"">金礩</index>、<index num=""0371390_0"" ref=""M_0001383"" sort=""K"" type=""이름"">金國光</index>皆可, 而<index num=""0371391_0"" ref=""M_0035788"" sort=""K"" type=""이름"">礩</index>尤可。"" 上然之。 "
kha_10101006_003,명나라에서 군사를 징발하라는 명령을 있을 것을 생각하여 무사를 징발하다,1469-01-06L0," 경상도  진주(晉州) 사람 김계정(金繼貞) 과 정이례(鄭以禮) , 곤양(昆陽) 사람 허희(許熙) , 금산(金山) 사람 송중문(宋仲文) , 함안(咸安) 사람 이거인(李居人) , 함창(咸昌) 사람 이공(李拱) , 고성(固城) 사람 문맹손(文孟孫) , 성주(星州) 사람 이말정(李末丁) , 용궁(龍宮) 사람 고수연(高壽延) · 고수영(高壽永) , 상주(尙州) 사람 권평(權枰) · 김근(金謹) , 대구(大丘) 사람 이윤근(李潤根) , 초계(草溪) 사람 이우량(李遇良) 과 전라도  전주(全州) 사람 최전(崔湔) · 최진강(崔進岡) , 보성(寶城) 사람 이숙정(李叔貞) , 남원(南原) 사람 양서(梁湑) , 옥구(沃溝) 사람 반세린(潘世鱗) 과 충청도  공주(公州) 사람 민효간(閔孝幹) , 충주(忠州) 사람 김면(金沔) , 옥천(沃川) 사람 권기(權期) , 면천(沔川) 사람 김봉선(金奉先) · 김봉원(金奉元) · 김봉증(金奉曾) , 홍주(洪州) 사람 최윤종(崔潤從) · 최유종(崔洧從) · 최예종(崔汭從) , 연풍(延豐) 사람 지중손(池仲孫) · 지형손(池亨孫) 과 경기도  이천(利川) 사람 서수(徐綬) · 서초(徐超) , 양주(楊州) 사람 홍순로(洪純老) · 김서형(金瑞衡) · 홍중손(洪仲孫) · 홍효동(洪孝同) , 장단(長湍) 사람 어득회(魚得淮) 와 황해도  평산(平山) 사람 김효손(金孝孫) · 신계인(申繼仁) 과 평안도  평양(平壤) 사람 최숭석(崔崇石) , 강원도  원주(原州) 사람 원중거(元仲秬) 와 그밖에 한산(閑散)한 무사(武士)를 징발하여 군장(軍裝)을 갖추고 말을 타고 오게 하였으니, 명나라 에서 군사를 징발하라는 명령이 있을 것을 생각한 때문이었다.","○徵<index num=""0371392_0"" sort=""K"" type=""지명"">慶尙道</index>               <index num=""0371393_0"" sort=""K"" type=""지명"">晋州</index>人<index num=""0371394_0"" ref=""M_0010979"" sort=""K"" type=""이름"">金繼貞</index>ㆍ<index num=""0371395_0"" ref=""M_0054527"" sort=""K"" type=""이름"">鄭以禮</index>、<index num=""0371396_0"" sort=""K"" type=""지명"">昆陽</index>人<index num=""0371397_0"" ref=""M_0060541"" sort=""K"" type=""이름"">許熙</index>、<index num=""0371398_0"" sort=""K"" type=""지명"">金山</index>人<index num=""0371399_0"" ref=""M_0048249"" sort=""K"" type=""이름"">宋仲文</index>、<index num=""0371400_0"" sort=""K"" type=""지명"">咸安</index>人<index num=""0371401_0"" ref=""M_0011120"" sort=""K"" type=""이름"">李居仁</index>、<index num=""0371402_0"" sort=""K"" type=""지명"">咸昌</index>人<index num=""0371403_0"" ref=""M_0039720"" sort=""K"" type=""이름"">李拱</index>、<index num=""0371404_0"" sort=""K"" type=""지명"">固城</index>人<index num=""0371405_0"" ref=""M_0046036"" sort=""K"" type=""이름"">文孟孫</index>、<index num=""0371406_0"" sort=""K"" type=""지명"">星州</index>人<index num=""0371407_0"" ref=""M_0011359"" sort=""K"" type=""이름"">李末丁</index>、<index num=""0371408_0"" sort=""K"" type=""지명"">龍宮</index>人<index num=""0371409_0"" ref=""M_0011360"" sort=""K"" type=""이름"">高壽延</index>ㆍ<index num=""0371410_0"" ref=""M_0010687"" sort=""K"" type=""이름"">高壽永</index>、<index num=""0371411_0"" sort=""K"" type=""지명"">尙州</index>人<index num=""0371412_0"" ref=""M_0062199"" sort=""K"" type=""이름"">權枰</index>ㆍ<index num=""0371413_0"" ref=""M_0011361"" sort=""K"" type=""이름"">金謹</index>、<index num=""0371414_0"" sort=""K"" type=""지명"">大丘</index>人<index num=""0371415_0"" ref=""M_0042575"" sort=""K"" type=""이름"">李潤根</index>、<index num=""0371416_0"" sort=""K"" type=""지명"">草溪</index>人<index num=""0371417_0"" ref=""M_0042294"" sort=""K"" type=""이름"">李遇良</index>, <index num=""0371418_0"" sort=""K"" type=""지명"">全羅道</index>               <index num=""0371419_0"" sort=""K"" type=""지명"">全州</index>人<index num=""0371420_0"" ref=""M_0058089"" sort=""K"" type=""이름"">崔湔</index>ㆍ<index num=""0371421_0"" ref=""M_0058178"" sort=""K"" type=""이름"">崔進岡</index>、<index num=""0371422_0"" sort=""K"" type=""지명"">寶城</index>人<index num=""0371423_0"" ref=""M_0041616"" sort=""K"" type=""이름"">李叔貞</index>、<index num=""0371424_0"" sort=""K"" type=""지명"">南原</index>人<index num=""0371425_0"" ref=""M_0037042"" sort=""K"" type=""이름"">梁湑</index>、<index num=""0371426_0"" sort=""K"" type=""지명"">沃溝</index>人<index num=""0371427_0"" ref=""M_0064996"" sort=""K"" type=""이름"">潘世鱗</index>, <index num=""0371428_0"" sort=""K"" type=""지명"">忠淸道</index>               <index num=""0371429_0"" sort=""K"" type=""지명"">公州</index>人<index num=""0371430_0"" ref=""M_0046684"" sort=""K"" type=""이름"">閔孝幹</index>、<index num=""0371431_0"" sort=""K"" type=""지명"">忠州</index>人<index num=""0371432_0"" ref=""M_0009350"" sort=""K"" type=""이름"">金沔</index>、<index num=""0371433_0"" sort=""K"" type=""지명"">沃川</index>人<index num=""0371434_0"" ref=""M_0011091"" sort=""K"" type=""이름"">權期</index>、<index num=""0371435_0"" sort=""K"" type=""지명"">沔川</index>人<index num=""0371436_0"" ref=""M_0011362"" sort=""K"" type=""이름"">金奉先</index>ㆍ<index num=""0371437_0"" ref=""M_0010736"" sort=""K"" type=""이름"">金奉元</index>ㆍ<index num=""0371438_0"" ref=""M_0011141"" sort=""K"" type=""이름"">金奉曾</index>、<index num=""0371439_0"" sort=""K"" type=""지명"">洪州</index>人<index num=""0371440_0"" ref=""M_0057953"" sort=""K"" type=""이름"">崔潤從</index>ㆍ<index num=""0371441_0"" ref=""M_0057921"" sort=""K"" type=""이름"">崔洧從</index>ㆍ<index num=""0371442_0"" ref=""M_0057816"" sort=""K"" type=""이름"">崔汭從</index>、<index num=""0371443_0"" sort=""K"" type=""지명"">延豐</index>人<index num=""0371444_0"" ref=""M_0067968"" sort=""K"" type=""이름"">池仲孫</index>ㆍ<index num=""0371445_0"" ref=""M_0067983"" sort=""K"" type=""이름"">池亨孫</index>, <index num=""0371446_0"" sort=""K"" type=""지명"">京畿</index>               <index num=""0371447_0"" sort=""K"" type=""지명"">利川</index>人<index num=""0371448_0"" ref=""M_0066459"" sort=""K"" type=""이름"">徐綬</index>ㆍ<index num=""0371449_0"" ref=""M_0066691"" sort=""K"" type=""이름"">徐超</index>、<index num=""0371450_0"" sort=""K"" type=""지명"">楊州</index>人<index num=""0371451_0"" ref=""M_0006606"" sort=""K"" type=""이름"">洪純老</index>ㆍ<index num=""0371452_0"" ref=""M_0011363"" sort=""K"" type=""이름"">金瑞衡</index>ㆍ<index num=""0371453_0"" sort=""K"" type=""이름"">洪仲孫</index>ㆍ<index num=""0371454_0"" ref=""M_0061437"" sort=""K"" type=""이름"">洪孝同</index>、<index num=""0371455_0"" sort=""K"" type=""지명"">長湍</index>人<index num=""0371456_0"" ref=""M_0050426"" sort=""K"" type=""이름"">魚得淮</index>, <index num=""0371457_0"" sort=""K"" type=""지명"">黃海道</index>               <index num=""0371458_0"" sort=""K"" type=""지명"">平山</index>人<index num=""0371459_0"" ref=""M_0011364"" sort=""K"" type=""이름"">金孝孫</index>ㆍ<index num=""0371460_0"" ref=""M_0048568"" sort=""K"" type=""이름"">申繼仁</index>, <index num=""0371461_0"" sort=""K"" type=""지명"">平安道</index>               <index num=""0371462_0"" sort=""K"" type=""지명"">平壤</index>人<index num=""0371463_0"" ref=""M_0068543"" sort=""K"" type=""이름"">崔崇石</index>, <index num=""0371464_0"" sort=""K"" type=""지명"">江原道</index>               <index num=""0371465_0"" sort=""K"" type=""지명"">原州</index>人<index num=""0371466_0"" ref=""M_0051930"" sort=""K"" type=""이름"">元仲秬</index>, 及他閑散武士, 令具軍裝, 騎載馬而來, 慮有<index num=""0371467_0"" sort=""K"" type=""지명"">大明</index>徵兵之命也。 "
kha_10101007_004,감찰 박숙무가 도적의 침입을 염려하니 남계당을 시켜 지키게 하다,1469-01-07L0,"감찰(監察) 박숙무(朴叔楙) 가 아뢰기를, ""오늘 녹(祿)을 반사(頒賜)하는 때에 병조(兵曹)에서 도적을 금할 군사를 보내지 아니하였습니다. 반사를 마치지 못하고 날이 이미 저물었는데 잡인(雜人)들이 떼를 지어 모이니, 신은 도적을 맞을까 두렵습니다."" 하였다. 승정원에서 아뢰기를, ""이는 감찰(監察)이 검거(檢擧)하지 못한 허물이니, 청컨대 박숙무 와 군자감(軍資監) 관리(官吏) 및 병조(兵曹)의 해당(該當) 낭관(郞官)들을 잡아 가두어 국문(鞫問)하고, 또 군사를 보내서 간수(看守)하게 하소서."" 하니, 그대로 따라서 곧 주서(注書) 남계당(南季堂) 에게 명하여 금군(禁軍) 1백 명을 거느리고 가서 지키게 하였다.","○監察<index num=""0371478_0"" ref=""M_0063743"" sort=""K"" type=""이름"">朴叔楙</index>啓曰: ""今日頒祿時, 兵曹不送禁盜軍。 頒賜未畢, 日已暮, 雜人群聚, 臣恐被盜。"" 承政院啓曰: ""是監察不能檢擧之過也。 請囚鞫<index num=""0371479_0"" ref=""M_0063743"" sort=""K"" type=""이름"">叔楙</index>及軍資監官吏、兵曹當該郞官。 且遣軍士看守。"" 從之。 卽命注書<index num=""0371480_0"" ref=""M_0002113"" sort=""K"" type=""이름"">南季堂</index>, 率禁軍百人往守之。 "
kha_10101011_002,평안도 관찰사 허종이 하직하니 활과 화살을 내려 주다,1469-01-11L0,"평안도 관찰사 허종(許琮) 이 하직하니, 활과 화살을 내려 주었다.","○<index num=""0371535_0"" sort=""K"" type=""지명"">平安道</index>觀察使<index num=""0371536_0"" ref=""M_0060441"" sort=""K"" type=""이름"">許琮</index>辭, 賜弓箭。 "
kha_10101008_001,녹을 주는 관리들이 잡인을 막지 못해 도적을 맞으니 국문하게 하다,1469-01-08L0,"도승지 권감(權瑊) 이 아뢰기를, ""어제 녹(祿)을 반사(頒賜)하는 관리들이 잡인(雜人)을 금하지 못하여 도적을 맞은 것이 심히 많으니, 청컨대 좌우 행랑(左右行廊) 근방의 인가(人家)를 수색하고, 또 군자감(軍資監) 관리들은 녹을 다 반사하기를 마치기를 기다리고, 병조(兵曹) 낭관(郞官)들은 습진(習陣)을 마치기를 기다려서 가두소서."" 하니, 그대로 따라서 곧 겸사복(兼司僕) 2인과 도총부 낭관(都摠府郞官) 2인에게 명하여 위사(衛士) 20인씩 각각 거느리고 가서 수색하게 하였더니, 도적 맞은 쌀 두 수레를 찾아내어 아뢰므로, 형조에 명하여 이들을 국문(鞫問)하게 하였다.","○癸亥/都承旨<index num=""0371481_0"" ref=""M_0000097"" sort=""K"" type=""이름"">權瑊</index>啓曰: ""昨日頒祿官吏等, 不能禁雜人, 被盜甚多, 請搜左右行廊傍近人家, 且軍資監官吏待畢頒祿, 兵曹官待習陣訖囚之。"" 從之。 卽命兼司僕二人、都摠府郞官二人, 各率衛士二十人往搜之, 得所盜米二車以啓, 命刑曹鞫之。 "
kha_10101008_002,"구치관을 정서 주장으로, 어유소와 선형을 좌장·우장으로 삼다",1469-01-08L0," 구치관 을 정서 주장(征西主將)으로 삼고, 어유소(魚有沼) 와 선형(宣炯) 을 좌장(左將)·우장(右將)으로 삼았다. 구치관 이 아뢰기를, ""신은 이미 나이가 늙어서 서정(西征)하러 가는 것을 감당할 수 없습니다."" 하니, 전지하기를, ""이미 김질(金礩) 을 체찰사(體察使)로 삼았으니, 경은 다만 평안도 에 가서 군사를 조발(調發)하면 될 뿐이다."" 하였다. 구치관 이 아뢰기를, ""신이 김질 과 함께 한 도(道)에 같이 가면 소요(騷擾)할까 염려되니, 청컨대 신이 홀로 가서 맡게 해 주소서. 그리고 무령군(武靈君)  유자광(柳子光) 은 일찍이 건주(建州) 에 들어갔었으므로 도로(道路)의 굽고 곧은 것을 잘 알고, 행 호군(行護軍) 구겸(具謙) 은 무재(武才)가 있을 뿐만 아니라 또한 신의 조카이니, 청컨대 데리고 가게 해 주소서."" 하니, 그대로 따랐다.","○以<index num=""0371482_0"" ref=""M_0001145"" sort=""K"" type=""이름"">具致寬</index>爲征西主將, <index num=""0371483_0"" ref=""M_0003400"" sort=""K"" type=""이름"">魚有沼</index>、<index num=""0371484_0"" ref=""M_0066950"" sort=""K"" type=""이름"">宣烱</index>爲左右將。 <index num=""0371485_0"" ref=""M_0001145"" sort=""K"" type=""이름"">致寬</index>啓曰: ""臣旣年老, 未堪往征。"" 傳曰: ""已令<index num=""0371486_0"" ref=""M_0035788"" sort=""K"" type=""이름"">金礩</index>爲體察使, 卿但往<index num=""0371487_0"" sort=""K"" type=""지명"">平安道</index>調兵耳。"" <index num=""0371488_0"" ref=""M_0001145"" sort=""K"" type=""이름"">致寬</index>曰: ""臣與<index num=""0371489_0"" ref=""M_0035788"" sort=""K"" type=""이름"">礩</index>共往一道, 慮恐騷擾, 請臣獨往任之。 <index num=""0371490_0"" ref=""M_0003702"" sort=""K"" type=""이름"">武靈君</index>               <index num=""0371491_0"" ref=""M_0003702"" sort=""K"" type=""이름"">柳子光</index>, 曾入<index num=""0371492_0"" sort=""M"" type=""지명"">建州</index>, 知道路迂直, 行護軍<index num=""0371493_0"" ref=""M_0011140"" sort=""K"" type=""이름"">具謙</index>, 有武才且臣之姪, 請率行。"" 從之。 "
kha_10101011_003,"구치관에게 옷과 초구를, 어유소·선형·유자광·구겸에게 옷을 내려 주다",1469-01-11L0," 구치관 에게 옷 1벌과 초구(貂裘) 1령(領)을 내려 주고, 어유소 와 선형 · 유자광 · 구겸 에게 각각 옷 1벌씩을 내려 주었다.","○賜<index num=""0371537_0"" ref=""M_0001145"" sort=""K"" type=""이름"">具致寬</index>衣一襲、貂裘一領, <index num=""0371538_0"" ref=""M_0003400"" sort=""K"" type=""이름"">魚有沼</index>、<index num=""0371539_0"" ref=""M_0066950"" sort=""K"" type=""이름"">宣烱</index>、<index num=""0371540_0"" ref=""M_0003702"" sort=""K"" type=""이름"">柳子光</index>、<index num=""0371541_0"" ref=""M_0011140"" sort=""K"" type=""이름"">具謙</index>衣各一襲。 "
kha_10101008_003,박절이 이수의와 오자경·이극배를 역당이라고 무고하였으나 용서하다,1469-01-08L0," 안주(安州) 사람 전 역승(驛丞) 박절(朴節) 이 상서하기를, ""본주(本州)의 목사(牧使) 이수의(李守義) 와 절도사(節度使) 오자경(吳子慶) ·전 절도사(節度使) 이극배(李克培) 등이 일찍이 영전(營田) 014) 을 강순(康純) 에게 주고, 또 강순 의 말[馬]을 길러 주었으며, 또한 지난해에는 무사(武士)를 모은다고 칭하고 중도(中道)에서 군사를 유둔(留屯)시켰으니, 이들은 강순 의 무리들인 자입니다."" 하였다. 승정원에 명하여 안문(按問)하게 하였으나 모두 사실이 아니었다. 승정원에서 아뢰니, 임금이 말하기를, ""너의 봉사(封事)가 사실이 아니니, 마땅히 가두어 놓고 너와 이극배(李克培) 를 무릎맞춤[面質]시켜 극형(極刑)에 처해야 할 것이나, 만약 이렇게 하면 뒤에 진언(進言)하는 자가 없을 듯하여 우선 용서하는 바이다."" 하였다.","○<index num=""0371494_0"" sort=""K"" type=""지명"">安州</index>人前驛丞<index num=""0371495_0"" ref=""M_0064256"" sort=""K"" type=""이름"">朴節</index>上書曰:                            <quotation>本州牧使<index num=""0371496_0"" ref=""M_0010174"" sort=""K"" type=""이름"">李守義</index>、節度使<index num=""0371497_0"" ref=""M_0003492"" sort=""K"" type=""이름"">吳子慶</index>、前節度使<index num=""0371498_0"" ref=""M_0004163"" sort=""K"" type=""이름"">李克培</index>等, 曾以營田給<index num=""0371499_0"" ref=""M_0000015"" sort=""K"" type=""이름"">康純</index>, 又養<index num=""0371500_0"" ref=""M_0000015"" sort=""K"" type=""이름"">純</index>馬, 且前年稱聚武士, 又於中道留屯軍士, 此是黨<index num=""0371501_0"" ref=""M_0000015"" sort=""K"" type=""이름"">純</index>者也。</quotation>                          命承政院按問, 皆無實。 政院以啓, 上曰: ""汝之封事無實, 當囚汝與<index num=""0371502_0"" ref=""M_0004163"" sort=""K"" type=""이름"">克培</index>面質, 置之極刑。 若此則恐後無進言者, 姑宥之。"" "
kha_10101011_004,대마주 태수 종정국이 토물을 바치다,1469-01-11L0, 일본국(日本國) 대마주 태수(對馬州太守)                     종정국(宗貞國)이 사자(使者)를 보내와서 토물을 바쳤다.,"○<index num=""0371542_0"" sort=""J"" type=""지명"">日本國</index>               <index num=""0371543_0"" sort=""J"" type=""지명"">對馬州</index>太守<index num=""0371544_0"" sort=""J"" type=""이름"">宗貞國</index>, 遣使來獻土物。 "
kha_10101010_002,위사의 수를 채우기 위해 조관을 하삼도에 보내 군사를 징발케 하다,1469-01-10L0,"조관(朝官)을 나누어 보내어 충청도 에서 날래고 용맹스런 기병(騎兵) 1천 명, 전라도 에서 2천 명, 경상좌도 · 경상우도 에서 각각 1천 명씩을 징발하게 하고, 이어서 충청도 절도사 성귀달(成貴達) 과 전라도 절도사 허형손(許亨孫) ·경상좌도 절도사 한치의(韓致義) ·우도 절도사 최유림(崔有臨) 에게 유시하기를, ""지금 명나라 사신이 서울에 도착할 날이 가까와졌는데, 위사(衛士)의 수가 적으니, 경차관(敬差官)의 말을 듣고 정한 날짜에 군사를 조발(調發)하여 보내도록 하라."" 하였다.","○分遣朝官, 徵<index num=""0371516_0"" sort=""K"" type=""지명"">忠淸道</index>驍勇騎兵一千, <index num=""0371517_0"" sort=""K"" type=""지명"">全羅道</index>二千, <index num=""0371518_0"" sort=""K"" type=""지명"">慶尙</index>左右道各一千。 仍諭<index num=""0371519_0"" sort=""K"" type=""지명"">忠淸道</index>節度使<index num=""0371520_0"" ref=""M_0067069"" sort=""K"" type=""이름"">成貴達</index>、<index num=""0371521_0"" sort=""K"" type=""지명"">全羅道</index>節度使<index num=""0371522_0"" ref=""M_0006520"" sort=""K"" type=""이름"">許亨孫</index>、<index num=""0371523_0"" sort=""K"" type=""지명"">慶尙左道</index>節度使<index num=""0371524_0"" ref=""M_0006496"" sort=""K"" type=""이름"">韓致義</index>、右道節度使<index num=""0371525_0"" ref=""M_0006337"" sort=""K"" type=""이름"">崔有臨</index>曰: ""今<index num=""0371526_0"" sort=""K"" type=""지명"">明</index>使到京日近, 衛士數少, 其聽敬差官言, 刻日調兵以遣。"" "
kha_10101010_003,상당군 한명회가 난신의 처첩과 자녀를 공신에게 노비로 줄 것을 청하다,1469-01-10L0," 상당군(上黨君)  한명회(韓明澮) 가 아뢰기를, ""난신(亂臣)의 처첩(妻妾)과 자녀(子女)를 공신(功臣)에게 주어 노비(奴婢)를 삼게 하는 것은 율문(律文)에 기재되어 있는 바이며, 세조 조(世祖朝)때에도 그 처첩과 자녀 및 전지(田地)를 모두 공신에게 주었으니, 청컨대 지금의 난신의 처첩도 공신들에게 나누어 주소서."" 하니, 그대로 따랐다.","○<index num=""0371527_0"" ref=""M_0006441"" sort=""K"" type=""이름"">上黨君</index>               <index num=""0371528_0"" ref=""M_0006441"" sort=""K"" type=""이름"">韓明澮</index>啓曰: ""亂臣妻妾子女, 給付功臣爲奴, 律文所載。 <index num=""0371529_0"" ref=""M_0047665"" sort=""K"" type=""이름"">世祖</index>朝其妻妾子女及田, 皆給功臣, 請今亂臣妻妾, 亦分賜功臣。"" 從之。 "
kha_10101011_001,"구치관을 정서 대장군으로, 어유소·선형·유자광·구겸 등을 장군으로 삼다",1469-01-11L0,"어찰(御札)로 구치관 을 정서 대장군(征西大將軍)으로, 어유소 를 토역 장군(討逆將軍)으로, 선형(宣炯) 을 정로 장군(征虜將軍)으로, 유자광(柳子光) 을 응양 장군(鷹揚將軍)으로, 구겸(具謙) 을 호분 장군(虎賁將軍)으로 삼아 승지(承旨)와 원상(院相) 016) 에게 보이니, 모두 말하기를, ""윤당(允當)합니다."" 하므로, 마침내 병조(兵曹)에 내렸다.","○丙寅/御札以<index num=""0371530_0"" ref=""M_0001145"" sort=""K"" type=""이름"">具致寬</index>爲征西大將軍, <index num=""0371531_0"" ref=""M_0003400"" sort=""K"" type=""이름"">魚有沼</index>討逆將軍, <index num=""0371532_0"" ref=""M_0066950"" sort=""K"" type=""이름"">宣烱</index>征虜將軍, <index num=""0371533_0"" ref=""M_0003702"" sort=""K"" type=""이름"">柳子光</index>鷹揚將軍, <index num=""0371534_0"" ref=""M_0011140"" sort=""K"" type=""이름"">具謙</index>虎賁將軍, 示承旨及院相, 皆曰: ""允當。"" 遂下兵曹。 "
